iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
220,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22100,15732,3.155
221,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22200,15732,3.155
222,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22300,15732,3.155
223,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22400,15732,3.155
224,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22500,15732,3.155
225,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22600,15732,3.155
226,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22700,15732,3.155
227,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22800,15732,3.155
228,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,22900,15732,3.155
229,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23000,15732,3.155
230,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23100,15732,3.155
231,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23200,15732,3.155
232,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23300,15732,3.155
233,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23400,15732,3.155
234,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23500,15732,3.155
235,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23600,15732,3.155
236,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23700,15732,3.155
237,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23800,15732,3.155
238,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,23900,15732,3.155
239,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24000,15732,3.155
240,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24100,15732,3.155
